edad,ingreso_mensual,antiguedad_cliente,saldo_promedio,cantidad_productos,transacciones_mensuales,uso_banca_digital,deuda_vigente
31,820582.3617104559,2.339502445548649,415235.460951588,2,55.165377376286415,86.7197304353338,469601.7007432611
39,1245818.3125014054,8.008310678628025,438847.9106486088,3,34.209144986957256,72.11328610392776,7052107.487615855
17,868669.133984927,1.6155454682916455,237093.96462907857,2,50.05556249249996,90.68259108933424,715517.8680236065
56,4362341.702806929,14.473656854180614,9242360.769983761,5,41.81512997454218,40.56793178267347,1628014.8013133758
35,2009143.0136426722,8.188224791322412,1162255.4146669342,3,63.01033222068754,75.27618997561117,2581344.917898339
40,1843609.0843407675,5.600533891407048,267643.4338427016,2,20.488732864767893,74.03167340746458,6010893.80042426
19,808020.292327726,3.7299608298524225,323210.48122228566,2,35.07307076111309,95.77519376682945,549946.7226079329
24,546799.3891417924,1.4189069281500575,172183.87779184987,2,63.72044647841194,92.39994691330912,140242.1370923678
23,636449.3261644244,1.1009880726866577,327519.11340454523,2,32.740763499642505,95.45274653581414,670872.3693957578
43,1584551.8002431595,6.822556899748293,1157331.0612077988,5,67.88955767238254,71.40556009240161,2586037.53412848
74,4437169.412952682,13.847326507985294,6950069.746924793,6,34.50918923603207,62.41019397733207,2631639.3300495753
37,1330389.4635326872,9.004686178870744,331721.4980891573,3,40.32522138514982,57.32848857377854,5971805.727520606
27,902094.6130955075,0.35228867504577943,314262.4029812269,2,26.1337189872007,89.10298834065165,646508.1138416484
31,1227015.916301787,2.93909050325933,617854.3068417374,3,36.486883206292305,42.569750669891995,5987996.587851569
47,1575075.8525241476,2.1655163382452955,651232.3111342444,4,32.5181192997686,74.64939443671018,4537298.376256798
30,1677996.4043342194,5.446928852116641,702104.1468553499,3,40.250740756748044,66.89984601228427,5950851.566272323
45,1352516.1099648306,5.844674975669356,992059.4011420896,5,47.690722512134215,68.36325370049228,2369925.6428819764
28,963935.9740448158,-0.2341824491797433,433717.85884795885,1,46.4439485006836,95.48746687396732,845990.4164671111
59,4851489.362294743,17.730245627577666,4960928.513696803,6,31.178474371748656,53.8670780710085,1758078.4217928925
25,1148482.3296717638,2.8420681013256868,118215.86852957102,2,36.07811136240111,85.65982659486542,774425.3900030695
46,1688170.1745280859,8.580986711596623,424336.3956493163,2,39.71844479242447,64.28957860108163,7814988.066834919
51,4336283.069662166,15.964313202442526,7448000.10596618,5,38.37363386471604,55.54471091463418,1375226.2020041845
39,1958583.5101229637,3.932372949453375,1382044.7343641976,3,70.6630393432739,66.86699532598561,3541285.3486796664
67,4171250.646121533,11.935080836110217,5552556.391837634,8,31.828543194866256,63.949409938505674,2107050.487901968
48,3967079.3254888,13.934553537094788,8332712.910958781,6,54.39477609377181,57.569696080528246,2044168.9962667688
18,1121695.0331959103,1.0834173807871208,171657.34827005197,2,40.89468511898121,100.95476723715771,476306.0712793832
28,740216.9028770173,2.507484844563835,315075.2107470471,1,46.21298231771668,88.82617752307695,728377.8460788403
27,1359103.4129600334,7.517379349532083,457626.0532844855,4,20.127585613232146,73.72309309698089,5540492.180259909
28,1132420.6897224414,2.503595712985727,180713.53687881413,1,44.60022102269068,90.0622794874334,172466.44071120722
21,919005.266700992,3.0915333155415397,353165.1496834425,1,43.564650725021835,89.36444666382226,471242.8872236158
57,3759857.8659537677,15.812896183184014,5263308.022492021,8,34.53833502840011,64.0862961622425,1707140.813634274
50,1306369.981616504,5.6525471433475225,333843.70223115734,3,18.28173322160495,90.54185978654847,6264155.564243433
46,4566890.925818861,16.174383821158553,6587888.111171796,5,46.917647436292064,56.44702458753007,2274605.3902525366
38,1624600.384983797,6.475830227298658,602586.7715687933,2,38.27427316490373,73.50825796910483,3985199.7249454847
41,2217278.0277896286,7.1043293926836615,1767976.9285856462,5,48.563293883716945,79.5968006506313,2196037.352630082
34,890649.8995527148,1.590576995055611,258125.3662741959,1,40.717918946907105,94.62194863016514,364411.9235213953
21,997983.679920103,3.413438092034033,291047.4333087434,1,40.219473917618885,87.02807799116694,308175.610239506
47,1030280.8046297694,6.20486311474572,524245.50982766756,4,30.818294231572075,71.80607896406553,5874741.235790927
31,1564460.1720779792,5.785475420847777,233257.5554069806,3,38.7428668879105,61.62909843853585,6519348.36160762
21,944339.8323842644,2.2257962367497224,229690.2182859989,2,29.9635198342598,102.29698218075418,656122.0491438047
46,1709916.048402891,6.922436940655643,1051164.545218941,4,45.72035220162856,78.37389730198107,2261335.073505198
26,897064.590827249,1.411635061537139,290281.4583162998,1,43.10642229878876,81.54194225563731,439353.59226203134
47,1538911.5367990131,5.091230761976985,497410.20882950653,4,35.839352122676594,70.90256448242464,6453718.383427522
52,3839612.611363123,12.224730987663365,7165903.008440898,8,35.447110992637384,46.34120991835851,1397540.2245259287
44,2270159.1664625383,10.641948518109224,1071374.3369733654,4,89.36843413884833,74.11390617678911,2257639.0538466536
39,1697186.054419326,4.581761514988981,371382.1585207875,2,4.872650926404532,60.578783582960064,7373433.2090410255
63,4071223.1985887457,15.79575983220861,7552774.513066721,7,39.288361841998764,39.20832170948155,1442320.9967660755
61,4992541.704599591,8.598900980362467,6949304.722760577,7,42.4804497379949,32.13530039708789,1732249.122674183
37,2101309.37734855,8.413739902670354,1227521.4368753673,5,72.33830868884911,77.7057957943141,2571852.9113888904
31,898565.3905070503,4.106032594864885,332246.30749490607,1,57.15182704958931,94.53880166065076,453167.9205974434
40,1756115.4223879124,8.435713159138048,1720142.8848933377,5,67.88408686183848,69.83036856903334,2150158.1777310623
57,1686360.9610909538,7.384114083375989,458668.6173055242,2,33.42139100204892,76.11457740015044,6114425.473265611
58,3960614.192650358,8.809809231015574,7655543.744316775,6,44.494123666745125,49.29313573645385,2134757.228017067
34,1875523.3718360674,8.768300493095083,1441874.3115131916,4,59.97478365895929,64.65666605422189,2754776.2921835133
44,2253873.133733215,6.438473838270649,1398265.5636874717,4,67.37199171627798,71.56851872722054,3251915.643937226
36,1851990.1778718673,9.4167762119977,1107782.5260390877,5,83.27194244168047,73.05609220524538,2741137.364449681
38,793537.156629227,6.9555750361025845,557228.5001139148,4,25.959165469120663,49.33339902792309,5532168.291456535
39,1625187.440330962,6.6828385580660505,416449.3618102238,2,33.8065772487994,53.384064962274245,6181835.1409108555
47,1930767.4624328404,4.0258987190419555,275173.36929843563,3,34.38635491083011,73.47440903344885,7644071.362221771
43,959779.7898902488,5.251217410744587,614379.8023813423,4,41.04870896094247,76.67458932806834,6620931.70096661
23,714097.8857595469,1.0754376742455687,204834.3959327004,1,57.087800537936204,93.1889082110888,882520.5699738128
38,1423716.048873004,3.9716657800613264,399694.558481321,2,42.76197140492601,64.50064389991091,4894372.803435488
25,884705.0989426211,2.1805117926120783,362364.06586137885,2,41.87536278419294,84.95968125123704,465538.2579301199
29,722578.4921769085,1.6124097827824548,101219.71794752663,1,35.56496212134672,92.82660485326782,307407.2179193268
43,1662843.9241567417,8.538002228122778,1186493.5990412892,3,66.60824016744237,71.32268691960691,3486166.1597498995
39,1857026.0589899682,7.568066306909004,1399382.5545269623,5,68.25338798589922,69.34503938239621,1967237.3503910862
44,1597166.987613406,6.942907980545337,334815.22617085057,2,30.306076704369232,72.50705622986797,7385732.366180118
40,1936075.2463024599,7.018286281922366,985370.0091066405,3,71.45699593945349,83.40301891658001,2974476.186906822
26,1234293.62086804,3.2088225055117343,468749.928787079,2,41.884977445406044,49.65151698371736,5346136.653095085
34,1703329.6905020864,8.963248899905352,829054.697189157,5,52.37309338348008,77.09195389473575,2443070.5162766105
25,826484.0402519142,1.3665393271658508,364476.4702429823,2,42.84821091859852,95.93855079078786,657581.0768444141
38,1963114.2629398424,5.755522210776585,1589790.0501032153,4,46.023270105707574,72.266516390615,2811129.7971305843
50,5129863.189437337,17.262145631533027,8084337.545094275,5,35.53971913862281,43.089886749227475,2098092.599203844
40,1748387.5808377427,3.6808750716933907,1117092.8147379337,3,62.168998893480264,76.81714338635956,2091153.0221688487
25,646926.8552797907,2.8033301434622757,352635.90152390365,2,48.02420044477308,86.6496346479441,659485.2329401071
39,1434940.4930769645,3.591641758202817,445749.9006506998,4,40.37738002423603,93.7759793687384,6691514.652578757
25,1054070.6306120255,1.0644086563362225,273854.61199578847,1,45.330080626355205,87.2071177230827,518366.14456349757
18,995384.8220922397,0.8436765090975866,324942.1649838147,2,54.89536733242851,89.86410281318037,655404.8136608975
55,4987510.674594707,18.66589189173128,7403414.371177008,5,34.12901592210792,58.43937605556816,2286768.1559570017
45,1670899.8296905926,7.230303950391553,490467.6298913567,4,47.12093513446138,58.961900728702815,6615000.573254495
53,5159110.849171857,16.741803798770434,7281567.04749811,6,41.21065882829825,40.55884892132497,1951031.91241307
27,905117.4209624012,2.0258044505154644,338672.9115664695,1,41.59215897434714,85.51129583054694,567866.4026937301
42,1402195.1548274588,3.3491292650511006,369776.23119299114,4,42.40235958655556,67.77873768102502,7318857.932081861
35,1611981.4385496695,8.63708542429764,1528018.919012003,5,61.58999835337735,80.71877765030224,2544659.5765156844
36,1528048.507714932,4.964998461244349,1108816.7921824018,5,44.98887445334675,77.3551205199554,2976225.699874599
45,1252383.891510034,2.382532102139951,160475.99204683903,2,33.050605407273785,54.275825312379006,6761492.215773726
26,674387.5801836918,2.571241057527013,289907.2118008761,2,40.481547961730016,94.26571634496639,516391.5679553473
49,1356390.6455980255,5.586245398895243,382311.9234974245,2,40.78194365916428,53.15780225719589,7073189.23117866
53,3814380.709729532,22.008049177801247,5408397.232574603,7,46.191192857618084,52.01181809030471,2012255.746418805
29,2188852.069585562,3.873170840628939,1075995.2290856184,5,56.20449756658012,86.452137878863,3016976.1045817346
23,772966.690620794,0.1193200103302432,299370.8493998726,2,40.83178831852297,83.56589636497827,602897.3006089827
23,1017734.9921080063,1.823621829628225,253944.57754898604,1,55.246517167268614,93.02711069633074,295598.4828477934
47,3338605.949333609,16.446471990512208,7666581.119759182,7,54.064926871228664,62.47949430421209,1464944.1996594216
36,1667003.5558102082,6.138981549676839,407437.51053437666,4,23.595538538498598,76.72740548975267,6354838.283132844
25,1129349.5324174028,3.2197709797528518,312840.90046337893,2,42.26170046048328,86.19580958863287,306886.7379844772
33,1961693.263891812,6.457031155220833,951814.4690936436,4,58.596983224611336,82.07942415220153,2910273.13898121
35,1366354.7141384245,6.94463239684716,414482.1354805053,3,27.632066589895796,71.42365667209033,5088998.447245392
51,1203426.1727788718,5.977006581955052,727094.3010155838,4,33.41422037715655,56.1779303612398,5376489.891762773
62,4321030.863363351,18.49418694088827,5985547.241133202,7,37.4150365086114,57.79605421856296,1848404.643005018
55,3685460.6547106397,14.799525319216206,7469036.840078139,8,46.75062171119474,50.77411681985569,1385622.7971107794
25,1069326.7519792737,1.8240637266845436,360680.8747271173,1,17.64210801010038,93.59384495884105,449478.5675546621
25,657927.1787355968,1.1308427336914626,85832.77895525564,1,43.71976731466856,80.98277600321671,598072.6769333461
27,2333113.8162114327,5.952847651927905,949672.1410074905,4,79.66506320553262,61.03969326673373,2661365.677451135
22,1046726.0503564642,1.4310565747261168,272797.1756117815,1,23.823398517742515,79.41426949981161,691156.0573745065
37,1792568.3095260356,8.259937231511042,1175282.320582198,3,54.69578763972845,81.81410032711776,2481122.5106870946
22,819941.5802014776,3.424566868020407,252310.80736365137,1,45.55299950090403,96.22763112825619,463401.6270272147
44,1304809.689107407,7.172943263887991,388289.0311400509,3,40.11943975589348,80.46204785037321,5560447.598066517
22,641375.3959350053,2.260018911102856,381165.6481595666,2,42.09455702837312,92.61828369615945,395221.7399294699
61,4559753.804894274,7.030482745835821,6939899.081175846,7,47.260852821810445,61.22104660979121,1924928.851635903
19,899307.6437743125,3.3873259686715547,333914.6374140617,2,35.05684109455239,96.61041643269503,511495.690329713
46,3758589.7290576687,14.027521693501075,6363484.4998917915,5,42.70409903221572,47.85385085832109,1790220.416292966
46,1647408.5787310207,6.464218436044576,479094.1882330936,2,31.300166531701255,62.4379874354317,5474960.371754457
23,644544.4455809718,-0.1433155339804948,211576.93938190752,2,45.9112097793309,90.43066009607863,728060.3627282409
30,1604792.645515658,4.008310447129238,232660.13729579528,4,30.888788057203634,79.87512254554926,5831469.774479947
52,1772664.729679628,1.4126189254827466,257205.0983171054,3,30.198078372297317,62.4584260713814,7536596.363603471
46,1339033.9376231227,5.87765318653876,470687.0592181857,3,25.90350732645164,92.52665040560328,5160782.815925734
32,743483.9728982227,2.4471983532385853,188719.10651487514,2,34.603357817279516,82.43311525853127,582219.1443801116
38,1322512.2934333559,8.202333374166043,440429.3243860132,4,48.95536138126442,89.42241059758123,5570193.953089142
16,1595005.3096805245,5.868531613171792,222367.6482559559,4,26.593977704968957,74.85167038328532,4624256.1426377585
49,4835021.384019303,12.213740091134873,6582009.657003843,5,28.93981461494357,68.82166708343024,1343528.868153851
59,4707023.93951645,14.034999293121498,6317760.571242681,8,45.80365001466912,60.573543721640114,1873658.070311023
46,2020885.706237377,2.1154325280329784,900513.6933580257,5,61.31046086150273,82.83439588276525,1857771.830103761
24,1029825.8947430627,2.7853298526608143,301945.08333522413,2,40.309093435176884,83.80499478879837,654460.1422257951
36,1909292.2297343945,3.7474110883192964,444219.88524145546,4,35.569771526156096,50.55722789861335,6268847.78010913
57,4084722.460475255,17.043786130534052,7263987.089720949,5,36.58836534648446,69.65637113863019,1238221.1827088767
35,1634851.1519622863,10.004462413285124,1112616.5610965192,5,49.27874379158795,85.1170315640804,2547036.076046896
29,1601845.051268847,6.970478605320855,912711.7856063684,5,42.10241088539165,82.31350072679963,2469213.9952416853
46,4959941.985602143,12.045737953506972,6172204.5001484025,7,35.03680905303853,55.863813895863046,1596977.9297898405
41,1528624.314455381,7.621192663643569,1321041.446820399,4,41.40225446982296,79.8910885898488,3236005.9608223382
63,5092907.063333304,17.739233206857023,7506636.412751414,6,48.1587558922904,56.183903261497235,1846217.2092108394
42,1855087.9087776595,5.637705527582247,218876.9082858681,4,39.242093273594385,83.55598757449303,6221329.203016711
42,1599906.0389460046,4.807141435368706,488223.4376057732,2,32.685988400138974,54.19855291983652,4983193.394036466
